# ADAPT-SQL Batch Processing Results
# Generated: 2026-05-05 22:26:23
# Total Queries: 100
#
# ========================================
# SUMMARY STATISTICS
# ========================================
#
Metric,Value,Percentage
Total Queries,100,100.0%
Valid SQL,100,100.0%
Execution Success,100,100.0%
Execution Accuracy (EX=1.0),91,91.0%
Exact-Set-Match (EM=1.0),11,11.0%
Average Composite Score,0.7500,75.0%
EASY Queries,14,14.0%
NON_NESTED_COMPLEX Queries,64,64.0%
NESTED_COMPLEX Queries,22,22.0%
Queries Requiring Retry,100,100.0%
Retry Success Rate,91,91.0%
#
# ========================================
# PER-QUERY RESULTS
# ========================================
#
Index,Database,Question,Complexity,Strategy,Num_Tables,Num_Columns,Generated_SQL,Ground_Truth_SQL,Is_Valid,Validation_Score,Num_Errors,Num_Warnings,Execution_Success,Execution_Time_Sec,Execution_Error,Execution_Accuracy_EX,Exact_Set_Match_EM,Evaluation_Score,Match_SELECT,Match_FROM,Match_WHERE,Match_GROUP_BY,Match_ORDER_BY,Retry_Attempts,Retry_Success,GoT_Winner,GoT_Primary_Rows,GoT_Alt_Rows,MC_Winner_Index,MC_Winner_Reason,MC_N_Candidates,Set_Op_Detected
54,pets_1,How many dog pets are raised by female students?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,6,"SELECT count(Has_Pet.petid)
FROM Has_Pet
JOIN Pets ON Has_Pet.petid = Pets.petid
JOIN Student ON Has_Pet.stuid = Student.stuid
WHERE Pets.pettype = 'dog'
  AND Student.sex = 'F';",SELECT count(*) FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T2.petid  =  T3.petid WHERE T1.sex  =  'F' AND T3.pettype  =  'dog',True,0.7600000000000001,4,0,True,0.002918243408203125,,True,False,0.8,False,False,False,True,True,1,True,,,,,,,False
55,pets_1,Find the number of distinct type of pets.,EASY,SIMPLE_FEW_SHOT,1,4,SELECT count(DISTINCT PetType) FROM Pets;,SELECT count(DISTINCT pettype) FROM pets,True,1.0,1,0,True,0.002707958221435547,,True,True,1.0,True,True,True,True,True,1,True,,,,,,,False
56,pets_1,How many different types of pet are there?,EASY,SIMPLE_FEW_SHOT,1,4,SELECT count(DISTINCT PetType) FROM Pets;,SELECT count(DISTINCT pettype) FROM pets,True,0.92,2,0,True,0.0033173561096191406,,True,True,1.0,True,True,True,True,True,1,True,,,,,,,False
57,pets_1,Find the first name of students who have cat or dog pet.,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,6,"SELECT T1.fname
FROM Student AS T1
JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID
JOIN Pets AS T3 ON T2.PetID = T3.PetID
WHERE T3.PetType = 'cat'
   OR T3.PetType = 'dog';",SELECT DISTINCT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat' OR T3.pettype  =  'dog',True,0.7600000000000001,4,0,True,0.0033881664276123047,,False,False,0.0,False,True,False,True,True,4,False,,,,,,,False
58,pets_1,What are the first names of every student who has a cat or dog as a pet?,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,14,SELECT DISTINCT T1.Fname FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.PetID = T3.PetID WHERE T3.PetType = 'cat' OR T3.PetType = 'dog';,SELECT DISTINCT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat' OR T3.pettype  =  'dog',True,1.0,1,0,True,0.0033342838287353516,,True,False,0.8,True,True,False,True,True,3,True,,,,,,,False
59,pets_1,Find the first name of students who have both cat and dog pets .,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,6,"SELECT T1.Fname
FROM Student AS T1
WHERE T1.StuID IN (
    SELECT StuID
    FROM Has_Pet AS T2
    JOIN Pets AS T3 ON T2.PetID = T3.PetID
    WHERE T3.PetType = 'Cat'
    INTERSECT
    SELECT StuID
    FROM Has_Pet AS T2
    JOIN Pets AS T3 ON T2.PetID = T3.PetID
    WHERE T3.PetType = 'Dog'
);",select t1.fname from student as t1 join has_pet as t2 on t1.stuid  =  t2.stuid join pets as t3 on t3.petid  =  t2.petid where t3.pettype  =  'cat' intersect select t1.fname from student as t1 join has_pet as t2 on t1.stuid  =  t2.stuid join pets as t3 on t3.petid  =  t2.petid where t3.pettype  =  'dog',True,1.0,1,0,True,0.0025289058685302734,,True,False,0.8,True,False,False,True,True,1,True,,,,,,,True
60,pets_1,What are the students' first names who have both cats and dogs as pets?,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,14,"SELECT T1.fname
FROM Student AS T1
WHERE T1.StuID IN
    (SELECT StuID
     FROM Has_Pet
     JOIN Pets ON Has_Pet.PetID = Pets.PetID
     WHERE PetType = 'cat' INTERSECT SELECT StuID
     FROM Has_Pet
     JOIN Pets ON Has_Pet.PetID = Pets.PetID
     WHERE PetType = 'dog');",SELECT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat' INTERSECT SELECT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog',True,0.92,2,0,True,0.002955913543701172,,True,False,0.8,True,False,False,True,True,1,True,,,,,,,True
61,pets_1,Find the major and age of students who do not have a cat pet.,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,7,"SELECT Student.Major,
       Student.Age
FROM Student
EXCEPT
SELECT Student.Major,
       Student.Age
FROM Student
JOIN Has_Pet ON Student.StuID = Has_Pet.StuID
JOIN Pets ON Has_Pet.PetID = Pets.PetID
WHERE Pets.PetType = 'cat';","SELECT major ,  age FROM student WHERE stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')",True,0.77,3,0,True,0.0032219886779785156,,False,False,0.0,False,False,False,True,True,4,False,,,,,,,True
62,pets_1,"What major is every student who does not own a cat as a pet, and also how old are they?",NESTED_COMPLEX,DECOMPOSED_GENERATION,3,7,"SELECT Major,
       Age
FROM Student
WHERE StuID NOT IN
    (SELECT T1.StuID
     FROM Has_Pet AS T1
     JOIN Pets AS T2 ON T1.PetID = T2.PetID
     WHERE T2.PetType = 'cat');","SELECT major ,  age FROM student WHERE stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')",True,1.0,1,0,True,0.0026290416717529297,,True,False,0.8,True,True,False,True,True,1,True,,,,,,,False
63,pets_1,Find the id of students who do not have a cat pet.,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,5,"SELECT Student.StuID
FROM Student
EXCEPT
SELECT Has_Pet.StuID
FROM Has_Pet
INNER JOIN Pets ON Has_Pet.PetID = Pets.PetID
WHERE Pets.PetType = 'cat';",SELECT stuid FROM student EXCEPT SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat',True,0.92,2,0,True,0.005921125411987305,,True,False,0.8,False,False,False,True,True,1,True,,,,,,,True
64,pets_1,What are the ids of the students who do not own cats as pets?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,14,"SELECT Student.StuID
FROM Student
EXCEPT
SELECT Student.StuID
FROM Student
JOIN Has_Pet ON Student.StuID = Has_Pet.StuID
JOIN Pets ON Has_Pet.PetID = Pets.PetID
WHERE Pets.PetType = 'cat';",SELECT stuid FROM student EXCEPT SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat',True,0.77,3,0,True,0.002819061279296875,,True,False,0.8,False,False,False,True,True,1,True,,,,,,,False
65,pets_1,Find the first name and age of students who have a dog but do not have a cat as a pet.,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,7,"SELECT Student.Fname,
       Student.Age
FROM Student
JOIN Has_Pet HP ON Student.StuID = HP.StuID
JOIN Pets P ON HP.PetID = P.PetID
WHERE P.PetType = 'dog'
  AND Student.StuID NOT IN (
    SELECT StuID
    FROM Has_Pet
    JOIN Pets ON Has_Pet.PetID = Pets.PetID
    WHERE PetType = 'cat'
);","SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')",True,1.0,1,0,True,0.003437519073486328,,True,False,0.8,False,False,False,True,True,1,True,,,,,,,True
66,pets_1,What is the first name of every student who has a dog but does not have a cat?,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,6,"SELECT Student.Fname
FROM Student
JOIN Has_Pet ON Student.StuID = Has_Pet.StuID
JOIN Pets ON Has_Pet.PetID = Pets.PetID
WHERE Pets.PetType = 'dog'
  AND Student.StuID NOT IN (
    SELECT HP.StuID
    FROM Has_Pet AS HP
    JOIN Pets AS P ON HP.PetID = P.PetID
    WHERE P.PetType = 'cat'
  );","SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')",True,0.85,2,0,True,0.003918647766113281,,False,False,0.0,False,False,False,True,True,4,False,,,,,,,True
67,pets_1,Find the type and weight of the youngest pet.,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,13,"SELECT PetType,
       weight
FROM Pets
WHERE pet_age =
    (SELECT MIN(pet_age)
     FROM Pets);","SELECT pettype ,  weight FROM pets ORDER BY pet_age LIMIT 1",True,0.95,1,1,True,0.0027570724487304688,,True,False,0.8,True,True,False,True,False,1,True,,,,,,,False
68,pets_1,"What type of pet is the youngest animal, and how much does it weigh?",EASY,SIMPLE_FEW_SHOT,1,3,"SELECT PetType, weight FROM Pets ORDER BY pet_age ASC LIMIT 1;","SELECT pettype ,  weight FROM pets ORDER BY pet_age LIMIT 1",True,1.0,1,0,True,0.0027844905853271484,,True,True,1.0,True,True,True,True,True,1,True,,,,,,,False
69,pets_1,Find the id and weight of all pets whose age is older than 1.,EASY,SIMPLE_FEW_SHOT,1,4,"SELECT PetID, weight FROM Pets WHERE pet_age > 1;","SELECT petid ,  weight FROM pets WHERE pet_age  >  1",True,1.0,1,0,True,0.0026350021362304688,,True,False,0.8,True,True,False,True,True,1,True,,,,,,,False
70,pets_1,What is the id and weight of every pet who is older than 1?,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,14,"SELECT PetID, weight FROM Pets WHERE pet_age > 1;","SELECT petid ,  weight FROM pets WHERE pet_age  >  1",True,1.0,1,0,True,0.003027200698852539,,True,False,0.8,True,True,False,True,True,1,True,,,,,,,False
71,pets_1,Find the average and maximum age for each type of pet.,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,14,"SELECT avg(pet_age),
       max(pet_age),
       PetType
FROM Pets
GROUP BY PetType;","SELECT avg(pet_age) ,  max(pet_age) ,  pettype FROM pets GROUP BY pettype",True,1.0,1,0,True,0.002953767776489258,,True,False,0.8,True,True,True,False,True,1,True,,,,,,,False
72,pets_1,What is the average and maximum age for each pet type?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,1,4,"SELECT avg(pet_age), max(pet_age), PetType FROM Pets GROUP BY PetType;","SELECT avg(pet_age) ,  max(pet_age) ,  pettype FROM pets GROUP BY pettype",True,1.0,1,0,True,0.003101825714111328,,True,False,0.8,True,True,True,False,True,1,True,,,,,,,False
73,pets_1,Find the average weight for each pet type.,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,1,4,"SELECT avg(weight), PetType FROM Pets GROUP BY PetType;","SELECT avg(weight) ,  pettype FROM pets GROUP BY pettype",True,1.0,1,0,True,0.0027112960815429688,,True,False,0.8,True,True,True,False,True,1,True,,,,,,,False
74,pets_1,What is the average weight for each type of pet?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,1,4,"SELECT avg(weight), PetType FROM Pets GROUP BY PetType;","SELECT avg(weight) ,  pettype FROM pets GROUP BY pettype",True,1.0,1,0,True,0.0029883384704589844,,True,False,0.8,True,True,True,False,True,1,True,,,,,,,False
75,pets_1,Find the first name and age of students who have a pet.,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,8,"SELECT Fname,
       Age
FROM Student
WHERE StuID IN
    (SELECT StuID
     FROM Has_Pet);","SELECT DISTINCT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid",True,1.0,1,0,True,0.004100799560546875,,True,False,0.8,False,False,False,True,True,2,True,,,,,,,False
76,pets_1,What are the different first names and ages of the students who do have pets?,EASY,SIMPLE_FEW_SHOT,2,10,"SELECT DISTINCT T1.fname, T1.age FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID;","SELECT DISTINCT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid",True,0.8200000000000001,3,1,True,0.0030319690704345703,,True,True,1.0,True,True,True,True,True,1,True,,,,,,,False
77,pets_1,Find the id of the pet owned by student whose last name is ‘Smith’.,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,14,"SELECT Has_Pet.PetID
FROM Has_Pet
JOIN Student ON Has_Pet.StuID = Student.StuID
WHERE Student.LName = 'Smith';",SELECT T2.petid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.Lname  =  'Smith',True,1.0,1,0,True,0.0031960010528564453,,True,False,0.8,False,False,False,True,True,1,True,,,,,,,False
78,pets_1,What is the id of the pet owned by the student whose last name is 'Smith'?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,14,"SELECT Has_Pet.PetID
FROM Has_Pet
JOIN Student ON Has_Pet.StuID = Student.StuID
WHERE Student.LName = 'Smith';",SELECT T2.petid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.Lname  =  'Smith',True,1.0,1,0,True,0.002821207046508789,,True,False,0.8,False,False,False,True,True,1,True,,,,,,,False
79,pets_1,Find the number of pets for each student who has any pet and student id.,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,7,"SELECT Student.StuID,
       COUNT(Has_Pet.PetID)
FROM Student
JOIN Has_Pet ON Student.StuID = Has_Pet.StuID
GROUP BY Student.StuID;","SELECT count(*) ,  T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid",True,0.83,2,1,True,0.0028824806213378906,,False,False,0.0,False,False,True,False,True,4,False,,,,,,,False
80,pets_1,"For students who have pets , how many pets does each student have ? list their ids instead of names .",NESTED_COMPLEX,DECOMPOSED_GENERATION,2,3,"SELECT COUNT(*), T1.StuID FROM Has_Pet AS T1 GROUP BY T1.StuID;","select count(*) ,  t1.stuid from student as t1 join has_pet as t2 on t1.stuid  =  t2.stuid group by t1.stuid",True,0.98,1,1,True,0.0030829906463623047,,True,False,0.8,True,False,True,False,True,1,True,,,,,,,False
81,pets_1,Find the first name and gender of student who have more than one pet.,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,9,"SELECT Fname,
       Sex
FROM Student
WHERE StuID IN
    (SELECT StuID
     FROM Has_Pet
     GROUP BY StuID
     HAVING COUNT(PetID) > 1);","SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1",True,1.0,1,0,True,0.0029065608978271484,,True,False,0.8,False,False,False,False,True,1,True,,,,,,,False
82,pets_1,What is the first name and gender of the all the students who have more than one pet?,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,9,"SELECT Student.Fname,
       Student.Sex
FROM Student
JOIN Has_Pet ON Student.StuID = Has_Pet.StuID
GROUP BY Student.StuID
HAVING COUNT(*) > 1;","SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1",True,1.0,1,0,True,0.003411531448364258,,True,False,0.8,False,False,True,False,True,1,True,,,,,,,False
83,pets_1,Find the last name of the student who has a cat that is age 3.,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,14,"SELECT T1.LName
FROM Student AS T1
JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID
JOIN Pets AS T3 ON T2.PetID = T3.PetID
WHERE T3.PetType = 'cat'
  AND T3.pet_age = 3;",SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat',True,0.98,1,1,True,0.0027701854705810547,,True,False,0.8,True,True,False,True,True,1,True,,,,,,,False
84,pets_1,What is the last name of the student who has a cat that is 3 years old?,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,14,"SELECT Student.LName
FROM Student
WHERE EXISTS
    (SELECT 1
     FROM Has_Pet
     JOIN Pets ON Has_Pet.PetID = Pets.PetID
     WHERE Has_Pet.StuID = Student.StuID
       AND Pets.PetType = ""cat""
       AND Pets.pet_age = 3);",SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat',True,0.98,1,1,True,0.0032782554626464844,,True,False,0.8,False,False,False,True,True,1,True,,,,,,,False
85,pets_1,Find the average age of students who do not have any pet .,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,14,"SELECT AVG(Student.Age)
FROM Student
WHERE Student.StuID NOT IN
    (SELECT Has_Pet.StuID
     FROM Has_Pet);",select avg(age) from student where stuid not in (select stuid from has_pet),True,1.0,1,0,True,0.0037450790405273438,,True,False,0.8,False,True,False,True,True,1,True,,,,,,,True
86,pets_1,What is the average age for all students who do not own any pets ?,NESTED_COMPLEX,DECOMPOSED_GENERATION,3,14,SELECT AVG(Age) FROM Student WHERE StuID NOT IN (SELECT StuID FROM Has_Pet);,select avg(age) from student where stuid not in (select stuid from has_pet),True,1.0,1,0,True,0.003164052963256836,,True,False,0.8,True,True,False,True,True,1,True,,,,,,,False
87,car_1,How many continents are there?,EASY,SIMPLE_FEW_SHOT,1,2,SELECT count(*) FROM continents;,SELECT count(*) FROM CONTINENTS;,True,1.0,1,0,True,0.0027980804443359375,,True,True,1.0,True,True,True,True,True,1,True,,,,,,,False
88,car_1,What is the number of continents?,EASY,SIMPLE_FEW_SHOT,1,2,SELECT count(*) FROM continents;,SELECT count(*) FROM CONTINENTS;,True,1.0,1,0,True,0.002709627151489258,,True,True,1.0,True,True,True,True,True,1,True,,,,,,,False
89,car_1,"How many countries does each continent have? List the continent id, continent name and the number of countries.",NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,6,23,"SELECT continents.ContId,
       continents.Continent,
       COUNT(countries.CountryId)
FROM continents
INNER JOIN countries ON continents.ContId = countries.Continent
GROUP BY continents.ContId,
         continents.Continent;","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;",True,0.83,2,1,True,0.0033996105194091797,,True,False,0.8,False,False,True,False,True,1,True,,,,,,,False
90,car_1,"For each continent, list its id, name, and how many countries it has?",NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,2,5,"SELECT continents.ContId,
       continents.Continent,
       COUNT(countries.CountryId)
FROM continents
JOIN countries ON continents.ContId = countries.Continent
GROUP BY continents.ContId,
         continents.Continent;","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;",True,0.83,2,1,True,0.0028426647186279297,,True,False,0.8,False,False,True,False,True,1,True,,,,,,,False
91,car_1,How many countries are listed?,EASY,SIMPLE_FEW_SHOT,1,3,SELECT count(countries.CountryId) FROM countries;,SELECT count(*) FROM COUNTRIES;,True,1.0,1,0,True,0.0030291080474853516,,True,False,0.8,False,True,True,True,True,1,True,,,,,,,False
92,car_1,How many countries exist?,EASY,SIMPLE_FEW_SHOT,1,3,SELECT count(countries.CountryId) FROM countries;,SELECT count(*) FROM COUNTRIES;,True,1.0,1,0,True,0.0027008056640625,,True,False,0.8,False,True,True,True,True,1,True,,,,,,,False
93,car_1,"How many models does each car maker produce? List maker full name, id and the number.",NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,6,23,"SELECT car_makers.FullName,
       car_makers.Id,
       COUNT(model_list.Model)
FROM car_makers
JOIN model_list ON car_makers.Id = model_list.Maker
GROUP BY car_makers.Id,
         car_makers.FullName;","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",True,0.83,2,1,True,0.0033202171325683594,,True,False,0.8,False,False,True,False,True,2,True,,,,,,,False
94,car_1,"What is the full name of each car maker, along with its id and how many models it produces?",NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,2,5,"SELECT car_makers.Id,
       car_makers.FullName,
       COUNT(model_list.Model)
FROM car_makers
JOIN model_list ON car_makers.Id = model_list.Maker
GROUP BY car_makers.Id,
         car_makers.FullName;","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",True,0.27000000000000024,9,1,True,0.002978086471557617,,False,False,0.0,False,False,True,False,True,4,False,,,,,,,False
95,car_1,Which model of the car has the minimum horsepower?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,4,9,"SELECT model_list.Model
FROM cars_data
JOIN car_names ON cars_data.Id = car_names.MakeId
JOIN model_list ON car_names.Model = model_list.Model
ORDER BY CAST(cars_data.Horsepower AS INTEGER) ASC
LIMIT 1;",SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,True,0.5299999999999999,4,1,True,0.0027899742126464844,,False,False,0.0,False,False,True,True,False,4,False,,,,,,,False
96,car_1,What is the model of the car with the smallest amount of horsepower?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,5,14,"SELECT car_names.Model
FROM car_names
JOIN cars_data ON car_names.MakeId = cars_data.Id
ORDER BY CAST(cars_data.Horsepower AS INTEGER) ASC
LIMIT 1;",SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,True,0.83,2,1,True,0.0036635398864746094,,False,False,0.0,False,False,True,True,False,4,False,,,,,,,False
97,car_1,Find the model of the car whose weight is below the average weight.,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,7,"SELECT T1.Model
FROM car_names AS T1
JOIN cars_data AS T2 ON T1.MakeId = T2.Id
WHERE T2.Weight <
    (SELECT AVG(Weight)
     FROM cars_data);",SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),True,0.95,1,1,True,0.003056049346923828,,True,False,0.8,True,True,False,True,True,1,True,,,,,,,False
98,car_1,What is the model for the car with a weight smaller than the average?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,3,7,"SELECT car_names.Model
FROM car_names
JOIN cars_data ON car_names.MakeId = cars_data.Id
WHERE cars_data.Weight <
    (SELECT avg(cars_data.Weight)
     FROM cars_data);",SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),True,0.7999999999999999,2,1,True,0.004180192947387695,,True,False,0.8,False,False,False,True,True,2,True,,,,,,,False
99,car_1,Find the name of the makers that produced some cars in the year of 1970?,NON_NESTED_COMPLEX,INTERMEDIATE_REPRESENTATION,4,9,"SELECT DISTINCT car_makers.Maker
FROM car_makers
JOIN car_names ON car_makers.Id = car_names.MakeId
JOIN model_list ON car_names.Model = model_list.Model
JOIN cars_data ON model_list.ModelId = cars_data.Id
WHERE cars_data.Year = 1970;",SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,True,0.47,5,0,True,0.004526615142822266,,False,False,0.0,False,False,False,True,True,4,False,,,,,,,False
